# time_s, blanket_inventory_kg, TES_inventory_kg, ISS_inventory_kg,storage_inventory_kg,FW_inventory_kg,div_inventory_kg 
6.051308849565929919e+07,3.345680400652609795e-03,6.373312397911519434e-02,2.677001102355109907e-01,2.886193558036179940e+00,1.601908649088340156e-05,1.565393881781349875e-05
6.052820951361440122e+07,3.395041654682919973e-03,6.375075663890289457e-02,2.678173692502510139e-01,2.885111713114319798e+00,1.597296298865479987e-05,1.560782204668540002e-05
6.054308694708359987e+07,3.157910027798100077e-03,6.374202604022680130e-02,2.679638160881370190e-01,2.895806223822920078e+00,1.505580409469170039e-05,1.469065770665779934e-05
6.055808849565929919e+07,3.345680400654740035e-03,6.373312397911469473e-02,2.677001102355089923e-01,2.887520307674459996e+00,1.601908649088520066e-05,1.565393881781530124e-05
6.057320951361440122e+07,3.395041654683060052e-03,6.375075663890410194e-02,2.678173692502829883e-01,2.886438428046179894e+00,1.597296298865499977e-05,1.560782204668550167e-05
6.058808694708359987e+07,3.157910027796030118e-03,6.374202604022570495e-02,2.679638160880949971e-01,2.897132904608429982e+00,1.505580409468910000e-05,1.469065770665520064e-05
6.060308849565929919e+07,3.345680400654540108e-03,6.373312397911409799e-02,2.677001102355109907e-01,2.888846954029379965e+00,1.601908649088440106e-05,1.565393881781439999e-05
6.061820951361440122e+07,3.395041654683149824e-03,6.375075663890529543e-02,2.678173692503070247e-01,2.887765039697289815e+00,1.597296298865539957e-05,1.560782204668590147e-05
6.063308694708359987e+07,3.157910027796230045e-03,6.374202604022470575e-02,2.679638160880600251e-01,2.898459482115760100e+00,1.505580409468939985e-05,1.469065770665540054e-05
6.064808849565929919e+07,3.345680400655489869e-03,6.373312397911459759e-02,2.677001102355430207e-01,2.890173497108840195e+00,1.601908649088480086e-05,1.565393881781490144e-05
6.066320951361440122e+07,3.395041654683139849e-03,6.375075663890650279e-02,2.678173692503250103e-01,2.889091548075730209e+00,1.597296298865559947e-05,1.560782204668610136e-05
6.067808694708359987e+07,3.157910027795129797e-03,6.374202604022269347e-02,2.679638160880080111e-01,2.899785956353130079e+00,1.505580409468850030e-05,1.469065770665449930e-05
6.069308849565929919e+07,3.345680400655859799e-03,6.373312397911559679e-02,2.677001102355809903e-01,2.891499936920950198e+00,1.601908649088469922e-05,1.565393881781479979e-05
6.070820951361440122e+07,3.395041654681919905e-03,6.375075663890669708e-02,2.678173692503130199e-01,2.890417953189579947e+00,1.597296298865490152e-05,1.560782204668550167e-05
6.072308694708359987e+07,3.157910027797459964e-03,6.374202604022190244e-02,2.679638160879950215e-01,2.901112327328330132e+00,1.505580409469140054e-05,1.469065770665749949e-05
6.073808849565929919e+07,3.345680400656019828e-03,6.373312397911680416e-02,2.677001102356140194e-01,2.892826273473750209e+00,1.601908649088480086e-05,1.565393881781490144e-05
6.075320951361440122e+07,3.395041654679630070e-03,6.375075663890579503e-02,2.678173692502769931e-01,2.891744255046880152e+00,1.597296298865090013e-05,1.560782204668150028e-05
6.076808694708359987e+07,3.157910027797359784e-03,6.374202604022130569e-02,2.679638160879980191e-01,2.902438595049650072e+00,1.505580409469069919e-05,1.469065770665669989e-05
6.078308849565929919e+07,3.345680400656110033e-03,6.373312397911799765e-02,2.677001102356399986e-01,2.894152506775280020e+00,1.601908649088520066e-05,1.565393881781530124e-05
6.079820951361440122e+07,3.395041654679839972e-03,6.375075663890479583e-02,2.678173692502390235e-01,2.893070453655500085e+00,1.597296298865129993e-05,1.560782204668190008e-05
6.081308694708359987e+07,3.157910027798400184e-03,6.374202604022169427e-02,2.679638160880259967e-01,2.903764759524969818e+00,1.505580409469110069e-05,1.469065770665719964e-05
6.082808849565929919e+07,3.345680400656110033e-03,6.373312397911909399e-02,2.677001102356589834e-01,2.895478636833570096e+00,1.601908649088549882e-05,1.565393881781559939e-05
6.084320951361440122e+07,3.395041654678630002e-03,6.375075663890289457e-02,2.678173692501900072e-01,2.894396549023650067e+00,1.597296298865019879e-05,1.560782204668079894e-05
6.085808694708359987e+07,3.157910027798869861e-03,6.374202604022259633e-02,2.679638160880640219e-01,2.905090820762429971e+00,1.505580409469120064e-05,1.469065770665719964e-05
6.087308849565929919e+07,3.345680400654690162e-03,6.373312397911959359e-02,2.677001102356549866e-01,2.896804663656740164e+00,1.601908649088409952e-05,1.565393881781420009e-05
6.088820951361440122e+07,3.395041654681190020e-03,6.375075663890179822e-02,2.678173692501660264e-01,2.895722541159119867e+00,1.597296298865479987e-05,1.560782204668540002e-05
6.090308694708359987e+07,3.157910027799100145e-03,6.374202604022380370e-02,2.679638160880979947e-01,2.906416778770040121e+00,1.505580409469140054e-05,1.469065770665739954e-05
6.091808849565929919e+07,3.345680400654190128e-03,6.373312397911920502e-02,2.677001102356260098e-01,2.898130587252719881e+00,1.601908649088460096e-05,1.565393881781470154e-05
6.093320951361440122e+07,3.395041654681109789e-03,6.375075663890120148e-02,2.678173692501690240e-01,2.897048430070200187e+00,1.597296298865400027e-05,1.560782204668460042e-05
6.094808694708359987e+07,3.157910027799140044e-03,6.374202604022499719e-02,2.679638160881259723e-01,2.907742633555849832e+00,1.505580409469160044e-05,1.469065770665759944e-05
6.096308849565929919e+07,3.345680400654429953e-03,6.373312397911809479e-02,2.677001102355829887e-01,2.899456407629549926e+00,1.601908649088569872e-05,1.565393881781570104e-05
6.097820951361440122e+07,3.395041654682249936e-03,6.375075663890150679e-02,2.678173692501940040e-01,2.898374215764779827e+00,1.597296298865459997e-05,1.560782204668520012e-05
6.099308694708359987e+07,3.157910027799110120e-03,6.374202604022609353e-02,2.679638160881460118e-01,2.909068385127890011e+00,1.505580409469180034e-05,1.469065770665779934e-05
6.100808849565929919e+07,3.345680400653049981e-03,6.373312397911640170e-02,2.677001102355390239e-01,2.900782124795359795e+00,1.601908649088389962e-05,1.565393881781389855e-05
6.102320951361440122e+07,3.395041654682789869e-03,6.375075663890239497e-02,2.678173692502319736e-01,2.899699898250979846e+00,1.597296298865470162e-05,1.560782204668529838e-05
6.103808694708359987e+07,3.157910027797550170e-03,6.374202604022680130e-02,2.679638160881490094e-01,2.910394033494270172e+00,1.505580409468949980e-05,1.469065770665550049e-05
6.105308849565929919e+07,3.345680400653820198e-03,6.373312397911480576e-02,2.677001102355019979e-01,2.902107738758009869e+00,1.601908649088469922e-05,1.565393881781479979e-05
6.106820951361440122e+07,3.395041654683050077e-03,6.375075663890350519e-02,2.678173692502670011e-01,2.901025477536809838e+00,1.597296298865499977e-05,1.560782204668559992e-05
6.108308694708359987e+07,3.157910027796850209e-03,6.374202604022649599e-02,2.679638160881219755e-01,2.911719578662930186e+00,1.505580409468959975e-05,1.469065770665560044e-05
6.109808849565929919e+07,3.345680400653729993e-03,6.373312397911419513e-02,2.677001102355059947e-01,2.903433249525619875e+00,1.601908649088329992e-05,1.565393881781340050e-05
6.111320951361440122e+07,3.395041654683099951e-03,6.375075663890469868e-02,2.678173692502959780e-01,2.902350953630339792e+00,1.597296298865519967e-05,1.560782204668570157e-05
6.112808694708359987e+07,3.157910027797119958e-03,6.374202604022530250e-02,2.679638160880750131e-01,2.913045020641900074e+00,1.505580409469160044e-05,1.469065770665769939e-05
6.114308849565929919e+07,3.345680400655070066e-03,6.373312397911430616e-02,2.677001102355249795e-01,2.904758657106170094e+00,1.601908649088449932e-05,1.565393881781459989e-05
6.115820951361440122e+07,3.395041654683050077e-03,6.375075663890590605e-02,2.678173692503170167e-01,2.903676326539569974e+00,1.597296298865519967e-05,1.560782204668570157e-05
6.117308694708359987e+07,3.157910027795569983e-03,6.374202604022380370e-02,2.679638160880359887e-01,2.914370359439300007e+00,1.505580409468880015e-05,1.469065770665480084e-05
6.118808849565929919e+07,3.345680400655689796e-03,6.373312397911509719e-02,2.677001102355620055e-01,2.906083961507770042e+00,1.601908649088460096e-05,1.565393881781459989e-05
6.120320951361440122e+07,3.395041654681340074e-03,6.375075663890669708e-02,2.678173692503270087e-01,2.905001596272609898e+00,1.597296298865149983e-05,1.560782204668199834e-05
6.121808694708359987e+07,3.157910027796489820e-03,6.374202604022199958e-02,2.679638160879920239e-01,2.915695595062989920e+00,1.505580409469090079e-05,1.469065770665699974e-05
6.123308849565929919e+07,3.345680400655999878e-03,6.373312397911619354e-02,2.677001102355979767e-01,2.907409162738439967e+00,1.601908649088500076e-05,1.565393881781510134e-05
6.124820951361440122e+07,3.395041654680519983e-03,6.375075663890650279e-02,2.678173692503019732e-01,2.906326762837419864e+00,1.597296298865140158e-05,1.560782204668199834e-05
6.126308694708359987e+07,3.157910027796439947e-03,6.374202604022149998e-02,2.679638160879970199e-01,2.917020727521109968e+00,1.505580409468870020e-05,1.469065770665469920e-05
6.127808849565929919e+07,3.345680400656070135e-03,6.373312397911740090e-02,2.677001102356280082e-01,2.908734260806229877e+00,1.601908649088509902e-05,1.565393881781510134e-05
6.129320951361440122e+07,3.395041654680810116e-03,6.375075663890529543e-02,2.678173692502520131e-01,2.907651826242009907e+00,1.597296298865479987e-05,1.560782204668529838e-05
6.130808694708359987e+07,3.157910027797969973e-03,6.374202604022140284e-02,2.679638160880090103e-01,2.918345756821609793e+00,1.505580409469090079e-05,1.469065770665699974e-05
6.132308849565929919e+07,3.345680400656019828e-03,6.373312397911859439e-02,2.677001102356509898e-01,2.910059255719160021e+00,1.601908649088480086e-05,1.565393881781490144e-05
6.133820951361440122e+07,3.395041654679120061e-03,6.375075663890389377e-02,2.678173692502169856e-01,2.908976786494489986e+00,1.597296298865050033e-05,1.560782204668099884e-05
6.135308694708359987e+07,3.157910027798709832e-03,6.374202604022209673e-02,2.679638160880449815e-01,2.919670682972599796e+00,1.505580409469120064e-05,1.469065770665719964e-05
6.136808849565929919e+07,3.345680400656199805e-03,6.373312397911970462e-02,2.677001102356669771e-01,2.911384147485250207e+00,1.601908649088580036e-05,1.565393881781590094e-05
6.138320951361440122e+07,3.395041654680140079e-03,6.375075663890200639e-02,2.678173692501670256e-01,2.910301643602740018e+00,1.597296298865420017e-05,1.560782204668480032e-05
6.139808694708359987e+07,3.157910027798999965e-03,6.374202604022319307e-02,2.679638160880820075e-01,2.920995505982109997e+00,1.505580409469140054e-05,1.469065770665739954e-05
6.141308849565929919e+07,3.345680400655240069e-03,6.373312397911959359e-02,2.677001102356459938e-01,2.912708936112600178e+00,1.601908649088560046e-05,1.565393881781570104e-05
6.142820951361440122e+07,3.395041654680090205e-03,6.375075663890150679e-02,2.678173692501720216e-01,2.911626397574869962e+00,1.597296298865079849e-05,1.560782204668130038e-05
6.144308694708359987e+07,3.157910027799110120e-03,6.374202604022440044e-02,2.679638160881129827e-01,2.922320225858180187e+00,1.505580409469150049e-05,1.469065770665749949e-05
6.145808849565929919e+07,3.345680400653380012e-03,6.373312397911840010e-02,2.677001102355969775e-01,2.914033621609230185e+00,1.601908649088389962e-05,1.565393881781400020e-05
6.147320951361440122e+07,3.395041654681789801e-03,6.375075663890120148e-02,2.678173692501780168e-01,2.912951048418849886e+00,1.597296298865449833e-05,1.560782204668509848e-05
6.148808694708359987e+07,3.157910027799169968e-03,6.374202604022559393e-02,2.679638160881370190e-01,2.923644842608830174e+00,1.505580409469160044e-05,1.469065770665769939e-05
6.150308849565929919e+07,3.345680400653619838e-03,6.373312397911740090e-02,2.677001102355650031e-01,2.915358203983029917e+00,1.601908649088429942e-05,1.565393881781429835e-05
6.151820951361440122e+07,3.395041654682619866e-03,6.375075663890189537e-02,2.678173692502129888e-01,2.914275596142790192e+00,1.597296298865479987e-05,1.560782204668540002e-05
6.153308694708359987e+07,3.157910027799199892e-03,6.374202604022670415e-02,2.679638160881540054e-01,2.924969356242089980e+00,1.505580409469210019e-05,1.469065770665809919e-05
6.154808849565929919e+07,3.345680400652609795e-03,6.373312397911519434e-02,2.677001102355109907e-01,2.916682683242159957e+00,1.601908649088340156e-05,1.565393881781349875e-05
6.156320951361440122e+07,3.395041654682919973e-03,6.375075663890289457e-02,2.678173692502510139e-01,2.915600040754700029e+00,1.597296298865479987e-05,1.560782204668540002e-05
6.157808694708359987e+07,3.157910027798100077e-03,6.374202604022680130e-02,2.679638160881370190e-01,2.926293766766039806e+00,1.505580409469170039e-05,1.469065770665779934e-05
6.159308849565929919e+07,3.345680400654740035e-03,6.373312397911469473e-02,2.677001102355089923e-01,2.918007059394430058e+00,1.601908649088520066e-05,1.565393881781530124e-05
6.160820951361440122e+07,3.395041654683060052e-03,6.375075663890410194e-02,2.678173692502829883e-01,2.916924382262629845e+00,1.597296298865499977e-05,1.560782204668550167e-05
6.162308694708359987e+07,3.157910027796030118e-03,6.374202604022570495e-02,2.679638160880949971e-01,2.927618074188719888e+00,1.505580409468910000e-05,1.469065770665520064e-05
6.163808849565929919e+07,3.345680400654540108e-03,6.373312397911409799e-02,2.677001102355109907e-01,2.919331332448119820e+00,1.601908649088440106e-05,1.565393881781439999e-05
6.165320951361440122e+07,3.395041654683149824e-03,6.375075663890529543e-02,2.678173692503070247e-01,2.918248620674599891e+00,1.597296298865539957e-05,1.560782204668590147e-05
6.166808694708359987e+07,3.157910027796230045e-03,6.374202604022470575e-02,2.679638160880600251e-01,2.928942278517979947e+00,1.505580409468939985e-05,1.469065770665540054e-05
6.168308849565929919e+07,3.345680400655489869e-03,6.373312397911459759e-02,2.677001102355430207e-01,2.920655502411090065e+00,1.601908649088480086e-05,1.565393881781490144e-05
6.169820951361440122e+07,3.395041654683139849e-03,6.375075663890650279e-02,2.678173692503250103e-01,2.919572755998620206e+00,1.597296298865559947e-05,1.560782204668610136e-05
6.171308694708359987e+07,3.157910027795129797e-03,6.374202604022269347e-02,2.679638160880080111e-01,2.930266379762009876e+00,1.505580409468850030e-05,1.469065770665449930e-05
6.172808849565929919e+07,3.345680400655859799e-03,6.373312397911559679e-02,2.677001102355809903e-01,2.921979569291460077e+00,1.601908649088469922e-05,1.565393881781479979e-05
6.174320951361440122e+07,3.395041654681919905e-03,6.375075663890669708e-02,2.678173692503130199e-01,2.920896788242810072e+00,1.597296298865490152e-05,1.560782204668550167e-05
6.175808694708359987e+07,3.157910027797459964e-03,6.374202604022190244e-02,2.679638160879950215e-01,2.931590377928619873e+00,1.505580409469140054e-05,1.469065770665749949e-05
6.177308849565929919e+07,3.345680400656019828e-03,6.373312397911680416e-02,2.677001102356140194e-01,2.923303533097239892e+00,1.601908649088480086e-05,1.565393881781490144e-05
6.178820951361440122e+07,3.395041654679630070e-03,6.375075663890579503e-02,2.678173692502769931e-01,2.922220717415150215e+00,1.597296298865090013e-05,1.560782204668150028e-05
6.180308694708359987e+07,3.157910027797359784e-03,6.374202604022130569e-02,2.679638160879980191e-01,2.932914273026050012e+00,1.505580409469069919e-05,1.469065770665669989e-05
6.181808849565929919e+07,3.345680400656110033e-03,6.373312397911799765e-02,2.677001102356399986e-01,2.924627393836459976e+00,1.601908649088520066e-05,1.565393881781530124e-05
6.183320951361440122e+07,3.395041654679839972e-03,6.375075663890479583e-02,2.678173692502390235e-01,2.923544543523529882e+00,1.597296298865129993e-05,1.560782204668190008e-05
6.184808694708359987e+07,3.157910027798400184e-03,6.374202604022169427e-02,2.679638160880259967e-01,2.934238065062200196e+00,1.505580409469110069e-05,1.469065770665719964e-05
6.186308849565929919e+07,3.345680400656110033e-03,6.373312397911909399e-02,2.677001102356589834e-01,2.925951151517140136e+00,1.601908649088549882e-05,1.565393881781559939e-05
